t_stamp,HMI.P4.Permissive_On,HMI.P1.State,HMI.P2.State,HMI.P3.State,HMI.P4.State,HMI.P5.State,HMI.P6.State,HMI.P101.Status,HMI.P102.Status,HMI.MV101.Status,HMI.MV201.Status,HMI.FIT101.Pv,HMI.LIT101.Pv,HMI.LS201.Alarm,HMI.LS202.Alarm,HMI.LSL203.Alarm,HMI.LSLL203.Alarm,HMI.P201.Status,HMI.P202.Status,HMI.P203.Status,HMI.P204.Status,HMI.P205.Status,HMI.P206.Status,HMI.P207.Status,HMI.P208.Status,HMI.FIT201.Pv,HMI.AIT201.Pv,HMI.AIT202.Pv,HMI.AIT203.Pv,HMI.P301.Status,HMI.P302.Status,HMI.FIT301.Pv,HMI.LIT301.Pv,HMI.PSH301.Alarm,HMI.DPSH301.Alarm,HMI.DPIT301.Pv,HMI.MV301.Status,HMI.MV302.Status,HMI.MV303.Status,HMI.MV304.Status,HMI.LS401.Alarm,HMI.LIT401.Pv,HMI.P401.Status,HMI.P402.Status,HMI.P403.Status,HMI.P404.Status,HMI.UV401.Status,HMI.AIT401.Pv,HMI.AIT402.Pv,HMI.FIT401.Pv,HMI.AIT501.Pv,HMI.AIT502.Pv,HMI.AIT503.Pv,HMI.AIT504.Pv,HMI.FIT501.Pv,HMI.FIT502.Pv,HMI.FIT503.Pv,HMI.FIT504.Pv,HMI.MV501.Status,HMI.MV502.Status,HMI.MV503.Status,HMI.MV504.Status,HMI.P501.Status,HMI.P502.Status,HMI.LSL601.Alarm,HMI.LSL602.Alarm,HMI.LSL603.Alarm,HMI.LSH601.Alarm,HMI.LSH602.Alarm,HMI.LSH603.Alarm,HMI.P601.Status,HMI.P602.Status,HMI.P603.Status
29/Apr/2026 20:59:59,1,3,2,12,3,4,2,2,1,2,2,0,606.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:00,1,3,2,12,3,4,2,2,1,2,2,0,607.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:01,1,3,2,12,3,4,2,2,1,2,2,0,607.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:02,1,3,2,12,3,4,2,2,1,2,2,0,607.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:03,1,3,2,12,3,4,2,2,1,2,2,0,607.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:04,1,3,2,12,3,4,2,2,1,2,2,0,607.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:05,1,3,2,12,3,4,2,2,1,2,2,0,607.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:06,1,3,2,12,3,4,2,2,1,2,2,0,607.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:07,1,3,2,12,3,4,2,2,1,2,2,0,607.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:08,1,3,2,12,3,4,2,2,1,2,2,0,607.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:09,1,3,2,12,3,4,2,2,1,2,2,0,607.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:10,1,3,2,12,3,4,2,2,1,2,2,0,607.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:11,1,3,2,12,3,4,2,2,1,2,2,0,607.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:12,1,3,2,12,3,4,2,2,1,2,2,0,607.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:13,1,3,2,12,3,4,2,2,1,2,2,0,607.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:14,1,3,2,12,3,4,2,2,1,2,2,0,607.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:15,1,3,2,12,3,4,2,2,1,2,2,0,608.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:16,1,3,2,12,3,4,2,2,1,2,2,0,608.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:17,1,3,2,12,3,4,2,2,1,2,2,0,608.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:18,1,3,2,12,3,4,2,2,1,2,2,0,608.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:19,1,3,2,12,3,4,2,2,1,2,2,0,608.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:20,1,3,2,12,3,4,2,2,1,2,2,0,608.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:21,1,3,2,12,3,4,2,2,1,2,2,0,608.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:22,1,3,2,12,3,4,2,2,1,2,2,0,608.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:23,1,3,2,12,3,4,2,2,1,2,2,0,608.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:24,1,3,2,12,3,4,2,2,1,2,2,0,608.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:25,1,3,2,12,3,4,2,2,1,2,2,0,608.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:26,1,3,2,12,3,4,2,2,1,2,2,0,608.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:27,1,3,2,12,3,4,2,2,1,2,2,0,608.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:28,1,3,2,12,3,4,2,2,1,2,2,0,608.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:29,1,3,2,13,3,4,2,2,1,2,2,0,608.537,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:30,1,3,2,13,3,4,2,2,1,2,2,0,608.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:31,1,3,2,13,3,4,2,2,1,2,2,0,608.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:32,1,3,2,13,3,4,2,2,1,2,2,0,608.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:33,1,3,2,13,3,4,2,2,1,2,2,0,608.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:34,1,3,2,13,3,4,2,2,1,2,2,0,608.815,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:35,1,3,2,13,3,4,2,2,1,2,2,0,609.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:36,1,3,2,13,3,4,2,2,1,2,2,0,609.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:37,1,3,2,13,3,4,2,2,1,2,2,0,609.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:38,1,3,2,13,3,4,2,2,1,2,2,0,609.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:39,1,3,2,13,3,4,2,2,1,2,2,0,609.093,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:40,1,3,2,13,3,4,2,2,1,2,2,0,609.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:41,1,3,2,13,3,4,2,2,1,2,2,0,609.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,2,2
29/Apr/2026 21:00:42,1,3,2,13,3,4,2,2,1,2,2,0,609.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,2
29/Apr/2026 21:00:43,1,3,2,13,3,4,2,2,1,2,2,0,609.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:44,1,3,2,13,3,4,2,2,1,2,2,0,609.37,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:45,1,3,2,13,3,4,2,2,1,2,2,0,609.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:46,1,3,2,13,3,4,2,2,1,2,2,0,609.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:47,1,3,2,13,3,4,2,2,1,2,2,0,609.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:48,1,3,2,13,3,4,2,2,1,2,2,0,609.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:49,1,3,2,14,3,4,2,2,1,2,2,0,609.648,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:50,1,3,2,14,3,4,2,2,1,2,2,0,609.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:51,1,3,2,15,3,4,2,2,1,2,2,0,609.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:52,1,3,2,16,3,4,2,2,1,2,2,0,609.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:53,1,3,2,16,3,4,2,2,1,2,2,0,609.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:54,1,3,2,16,3,4,2,2,1,2,2,0,609.926,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:55,1,3,2,16,3,4,2,2,1,2,2,0,610.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,2,1,2,1,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:56,1,3,2,16,3,4,2,2,1,2,2,0,610.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:57,1,3,2,16,3,4,2,2,1,2,2,0,610.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:58,1,3,2,16,3,4,2,2,1,2,2,0,610.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:00:59,1,3,2,16,3,4,2,2,1,2,2,0,610.204,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:00,1,3,2,16,3,4,2,2,1,2,2,0,610.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:01,1,3,2,16,3,4,2,2,1,2,2,0,610.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:02,1,3,2,16,3,4,2,2,1,2,2,0,610.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:03,1,3,2,16,3,4,2,2,1,2,2,0,610.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:04,1,3,2,16,3,4,2,2,1,2,2,0,610.482,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:05,1,3,2,16,3,4,2,2,1,2,2,0,610.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:06,1,3,2,16,3,4,2,2,1,2,2,0,610.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:07,1,3,2,16,3,4,2,2,1,2,2,0,610.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:08,1,3,2,16,3,4,2,2,1,2,2,0,610.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:09,1,3,2,16,3,4,2,2,1,2,2,0,610.759,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:10,1,3,2,16,3,4,2,2,1,2,2,0,611.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:11,1,3,2,16,3,4,2,2,1,2,2,0,611.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:12,1,3,2,16,3,4,2,2,1,2,2,0,611.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:13,1,3,2,16,3,4,2,2,1,2,2,0,611.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:14,1,3,2,16,3,4,2,2,1,2,2,0,611.037,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:15,1,3,2,16,3,4,2,2,1,2,2,0,611.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
29/Apr/2026 21:01:16,1,3,2,16,3,4,2,2,1,2,2,0,611.315,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,300.37,0,0,0,1,1,2,2,0,249.259,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,1
